Year,Month,Week Number,Retailer,USA Region,Product,Sales Method,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
2021,11,45,Foot Locker,Midwest,Men's Athletic Footwear,Online,106.87,420,44886,16124.100000000011,0.36
2021,11,45,Foot Locker,Midwest,Men's Street Footwear,In-store,500.0,400,199999,69999.99999999999,0.35
2021,11,45,Foot Locker,Midwest,Men's Street Footwear,Online,175.12,692,121186,43633.820000000014,0.36
2021,11,45,Foot Locker,Midwest,Women's Apparel,In-store,650.0,250,162499,64999.99999999999,0.4
2021,11,45,Foot Locker,Midwest,Women's Apparel,Online,542.39,503,272824,96819.04,0.35
2021,11,45,Foot Locker,Midwest,Women's Athletic Footwear,In-store,400.0,175,70000,21000.0,0.3
2021,11,45,Foot Locker,Midwest,Women's Athletic Footwear,Online,389.05,405,157565,55877.05000000001,0.35
2021,11,45,Foot Locker,Midwest,Women's Street Footwear,In-store,400.0,195,78000,23400.0,0.3
2021,11,45,Foot Locker,Midwest,Women's Street Footwear,Online,177.84,328,58332,20791.98000000001,0.36
2021,11,45,Foot Locker,Northeast,Men's Apparel,Online,55.0,22,1210,508.2,0.42
2021,11,45,Foot Locker,Northeast,Men's Apparel,Outlet,457.13,101,46170,13932.9,0.3
2021,11,45,Foot Locker,Northeast,Men's Athletic Footwear,Online,45.0,45,2025,850.5,0.42
2021,11,45,Foot Locker,Northeast,Men's Athletic Footwear,Outlet,382.52,201,76887,23103.84,0.3
2021,11,45,Foot Locker,Northeast,Men's Street Footwear,Online,46.0,122,5612,3535.56,0.63
2021,11,45,Foot Locker,Northeast,Men's Street Footwear,Outlet,389.66,590,229900,115293.0,0.5
2021,11,45,Foot Locker,Northeast,Women's Apparel,Online,47.55,98,4660,1656.92,0.36
2021,11,45,Foot Locker,Northeast,Women's Apparel,Outlet,384.63,500,192314,48267.5,0.25
2021,11,45,Foot Locker,Northeast,Women's Athletic Footwear,Online,42.0,20,840,386.4,0.46
2021,11,45,Foot Locker,Northeast,Women's Athletic Footwear,Outlet,349.64,99,34614,12140.82,0.35
2021,11,45,Foot Locker,Northeast,Women's Street Footwear,Online,38.0,38,1444,664.2399999999999,0.46
2021,11,45,Foot Locker,Northeast,Women's Street Footwear,Outlet,305.36,201,61377,21578.34,0.35
2021,11,45,Sports Direct,Midwest,Men's Apparel,Online,475.15,195,92655,32721.299999999996,0.35
2021,11,45,Sports Direct,Midwest,Men's Athletic Footwear,Online,367.68,313,115083,34809.03,0.3
2021,11,45,Sports Direct,Midwest,Men's Street Footwear,Online,447.44,504,225511,79700.87999999999,0.35
2021,11,45,Sports Direct,Midwest,Women's Apparel,Online,528.46,315,166464,66982.5,0.4
2021,11,45,Sports Direct,Midwest,Women's Athletic Footwear,Online,368.23,219,80642,24457.48,0.3
2021,11,45,Sports Direct,Midwest,Women's Street Footwear,Online,357.94,252,90201,27403.44,0.3
2021,11,45,Sports Direct,Southeast,Men's Apparel,Online,516.86,452,233620,82501.4,0.35
2021,11,45,Sports Direct,Southeast,Men's Apparel,Outlet,47.0,119,5593,2125.34,0.38
2021,11,45,Sports Direct,Southeast,Men's Athletic Footwear,Online,474.64,748,355034,143418.36000000004,0.4
2021,11,45,Sports Direct,Southeast,Men's Athletic Footwear,Outlet,40.0,184,7360,3238.4,0.44
2021,11,45,Sports Direct,Southeast,Men's Street Footwear,Online,446.73,662,295737,119063.37000000002,0.4
2021,11,45,Sports Direct,Southeast,Men's Street Footwear,Outlet,36.0,173,6228,2615.76,0.42
2021,11,45,Sports Direct,Southeast,Women's Apparel,Online,568.55,599,340560,85946.0,0.25
2021,11,45,Sports Direct,Southeast,Women's Apparel,Outlet,46.0,157,7222,2094.3799999999997,0.29
2021,11,45,Sports Direct,Southeast,Women's Athletic Footwear,Online,437.82,516,225916,91076.32000000002,0.4
2021,11,45,Sports Direct,Southeast,Women's Athletic Footwear,Outlet,37.0,140,5180,2382.8,0.46
2021,11,45,Sports Direct,Southeast,Women's Street Footwear,Online,444.37,540,239960,84731.2,0.35
2021,11,45,Sports Direct,Southeast,Women's Street Footwear,Outlet,39.0,145,5655,2262.0,0.4
2021,11,45,West Gear,Midwest,Men's Apparel,In-store,600.0,250,150000,45000.0,0.3
2021,11,45,West Gear,Midwest,Men's Apparel,Online,55.0,75,4125,1650.0,0.4
2021,11,45,West Gear,Midwest,Men's Athletic Footwear,In-store,350.0,325,113750,45500.0,0.4
2021,11,45,West Gear,Midwest,Men's Athletic Footwear,Online,33.0,98,3234,1778.7,0.55
2021,11,45,West Gear,Midwest,Men's Street Footwear,In-store,450.0,425,191249,76499.99999999999,0.4
2021,11,45,West Gear,Midwest,Men's Street Footwear,Online,41.0,123,5043,2571.93,0.51
2021,11,45,West Gear,Midwest,Women's Apparel,In-store,650.0,350,227499,90999.99999999999,0.4
2021,11,45,West Gear,Midwest,Women's Apparel,Online,61.0,91,5551,2997.5400000000004,0.54
2021,11,45,West Gear,Midwest,Women's Athletic Footwear,In-store,350.0,275,96250,33687.5,0.35
2021,11,45,West Gear,Midwest,Women's Athletic Footwear,Online,34.0,83,2822,1411.0,0.5
2021,11,45,West Gear,Midwest,Women's Street Footwear,In-store,350.0,270,94500,33075.0,0.35
2021,11,45,West Gear,Midwest,Women's Street Footwear,Online,32.0,81,2592,1244.1599999999999,0.48
2021,11,45,West Gear,Northeast,Men's Apparel,In-store,650.0,550,357500,125124.99999999999,0.35
2021,11,45,West Gear,Northeast,Men's Apparel,Online,62.0,154,9548,4296.599999999999,0.45
2021,11,45,West Gear,Northeast,Men's Athletic Footwear,In-store,535.14,925,495000,192750.00000000003,0.39
2021,11,45,West Gear,Northeast,Men's Athletic Footwear,Online,51.0,243,12393,6473.52,0.52
2021,11,45,West Gear,Northeast,Men's Athletic Footwear,Outlet,47.0,98,4606,2256.94,0.49
2021,11,45,West Gear,Northeast,Men's Street Footwear,In-store,636.73,1225,780000,351000.0,0.45
2021,11,45,West Gear,Northeast,Men's Street Footwear,Online,58.94,343,20216,11522.0,0.57
2021,11,45,West Gear,Northeast,Men's Street Footwear,Outlet,54.0,140,7560,3780.0,0.5
2021,11,45,West Gear,Northeast,Women's Apparel,In-store,700.0,650,455000,227500.0,0.5
2021,11,45,West Gear,Northeast,Women's Apparel,Online,68.0,176,11968,7659.52,0.64
2021,11,45,West Gear,Northeast,Women's Athletic Footwear,In-store,500.0,575,287500,86250.00000000001,0.3
2021,11,45,West Gear,Northeast,Women's Athletic Footwear,Online,47.0,144,6768,2707.2000000000003,0.4
2021,11,45,West Gear,Northeast,Women's Street Footwear,In-store,536.99,865,464500,135325.0,0.29
2021,11,45,West Gear,Northeast,Women's Street Footwear,Online,49.74,243,12087,5007.96,0.41
2021,11,45,West Gear,Northeast,Women's Street Footwear,Outlet,46.0,102,4692,1736.04,0.37
2021,11,45,West Gear,West,Men's Apparel,In-store,400.0,350,140000,49000.0,0.35
2021,11,45,West Gear,West,Men's Apparel,Online,39.0,91,3549,1739.01,0.49
2021,11,45,West Gear,West,Men's Apparel,Outlet,28.0,123,3444,1308.72,0.38
2021,11,45,West Gear,West,Men's Athletic Footwear,In-store,200.0,400,80000,28000.000000000007,0.35
2021,11,45,West Gear,West,Men's Athletic Footwear,Online,20.0,108,2160,993.5999999999999,0.46
2021,11,45,West Gear,West,Men's Athletic Footwear,Outlet,14.0,136,1904,742.56,0.39
2021,11,45,West Gear,West,Men's Street Footwear,In-store,300.0,550,165000,66000.00000000001,0.4
2021,11,45,West Gear,West,Men's Street Footwear,Online,29.0,149,4321,2160.5,0.5
2021,11,45,West Gear,West,Men's Street Footwear,Outlet,22.0,165,3630,1560.9,0.43
2021,11,45,West Gear,West,Women's Apparel,In-store,450.0,450,202499,101249.99999999997,0.5
2021,11,45,West Gear,West,Women's Apparel,Online,43.0,113,4859,3158.35,0.65
2021,11,45,West Gear,West,Women's Apparel,Outlet,35.0,158,5530,3041.5000000000005,0.55
2021,11,45,West Gear,West,Women's Athletic Footwear,In-store,200.0,375,75000,30000.000000000015,0.4
2021,11,45,West Gear,West,Women's Athletic Footwear,Online,19.0,113,2147,1094.97,0.51
2021,11,45,West Gear,West,Women's Athletic Footwear,Outlet,15.0,124,1860,781.2,0.42
2021,11,45,West Gear,West,Women's Street Footwear,In-store,200.0,345,69000,24150.000000000007,0.35
2021,11,45,West Gear,West,Women's Street Footwear,Online,19.0,93,1767,848.16,0.48
2021,11,45,West Gear,West,Women's Street Footwear,Outlet,14.0,107,1498,629.16,0.42
2021,11,46,Amazon,Northeast,Men's Apparel,Online,53.83,154,8290,3048.0,0.37
2021,11,46,Amazon,Northeast,Men's Apparel,Outlet,578.57,525,303748,75937.5,0.25
2021,11,46,Amazon,Northeast,Men's Athletic Footwear,Online,48.29,136,6568,3206.7200000000003,0.49
2021,11,46,Amazon,Northeast,Men's Athletic Footwear,Outlet,520.0,500,260000,91000.0,0.35
2021,11,46,Amazon,Northeast,Men's Street Footwear,Online,55.47,241,13369,6550.8099999999995,0.49
2021,11,46,Amazon,Northeast,Men's Street Footwear,Outlet,590.54,925,546249,191187.49999999997,0.35
2021,11,46,Amazon,Northeast,Women's Apparel,Online,60.68,148,8981,4706.9400000000005,0.52
2021,11,46,Amazon,Northeast,Women's Apparel,Outlet,643.48,575,370000,148000.0,0.4
2021,11,46,Amazon,Northeast,Women's Athletic Footwear,Online,48.62,90,4376,1843.8399999999997,0.42
2021,11,46,Amazon,Northeast,Women's Athletic Footwear,Outlet,500.0,350,175000,52500.0,0.3
2021,11,46,Amazon,Northeast,Women's Street Footwear,Online,47.19,118,5569,2977.1499999999996,0.53
2021,11,46,Amazon,Northeast,Women's Street Footwear,Outlet,496.43,420,208500,83400.0,0.4
2021,11,46,Amazon,West,Men's Apparel,Online,69.0,83,5727,2004.4499999999998,0.35
2021,11,46,Amazon,West,Men's Apparel,Outlet,750.0,275,206250,51562.50000000001,0.25
2021,11,46,Amazon,West,Men's Athletic Footwear,Online,59.0,81,4779,2198.34,0.46
2021,11,46,Amazon,West,Men's Athletic Footwear,Outlet,650.0,300,195000,68250.00000000001,0.35
2021,11,46,Amazon,West,Men's Street Footwear,Online,68.0,123,8364,4014.7200000000003,0.48
2021,11,46,Amazon,West,Men's Street Footwear,Outlet,750.0,425,318750,111562.50000000003,0.35
2021,11,46,Amazon,West,Women's Apparel,Online,74.0,101,7474,3139.08,0.42
2021,11,46,Amazon,West,Women's Apparel,Outlet,800.0,375,300000,90000.0,0.3
2021,11,46,Amazon,West,Women's Athletic Footwear,Online,62.0,90,5580,2120.4,0.38
2021,11,46,Amazon,West,Women's Athletic Footwear,Outlet,650.0,300,195000,48750.00000000001,0.25
2021,11,46,Amazon,West,Women's Street Footwear,Online,59.0,93,5487,2139.9300000000003,0.39
2021,11,46,Amazon,West,Women's Street Footwear,Outlet,650.0,320,208000,52000.000000000015,0.25
2021,11,46,Foot Locker,Midwest,Men's Apparel,In-store,450.0,300,134999,47249.999999999985,0.35
2021,11,46,Foot Locker,Midwest,Men's Apparel,Online,43.0,81,3483,1671.84,0.48
2021,11,46,Foot Locker,Midwest,Men's Athletic Footwear,In-store,250.0,350,87500,30625.000000000007,0.35
2021,11,46,Foot Locker,Midwest,Men's Athletic Footwear,Online,23.0,88,2024,910.8,0.45
2021,11,46,Foot Locker,Midwest,Men's Street Footwear,In-store,350.0,500,175000,70000.0,0.4
2021,11,46,Foot Locker,Midwest,Men's Street Footwear,Online,34.0,150,5100,2601.0,0.51
2021,11,46,Foot Locker,Midwest,Women's Apparel,In-store,500.0,400,199999,99999.99999999997,0.5
2021,11,46,Foot Locker,Midwest,Women's Apparel,Online,48.0,108,5184,3265.92,0.63
2021,11,46,Foot Locker,Midwest,Women's Athletic Footwear,In-store,250.0,325,81250,32500.000000000015,0.4
2021,11,46,Foot Locker,Midwest,Women's Athletic Footwear,Online,23.0,88,2024,1052.48,0.52
2021,11,46,Foot Locker,Midwest,Women's Street Footwear,In-store,250.0,295,73750,25812.500000000004,0.35
2021,11,46,Foot Locker,Midwest,Women's Street Footwear,Online,23.0,80,1840,901.6,0.49
2021,11,46,Foot Locker,Northeast,Men's Apparel,In-store,635.29,425,270000,100500.0,0.37
2021,11,46,Foot Locker,Northeast,Men's Apparel,Online,64.04,221,14152,6510.52,0.46
2021,11,46,Foot Locker,Northeast,Men's Apparel,Outlet,560.54,560,313903,94536.69,0.3
2021,11,46,Foot Locker,Northeast,Men's Athletic Footwear,In-store,400.0,525,210000,79625.0,0.38
2021,11,46,Foot Locker,Northeast,Men's Athletic Footwear,Online,48.38,297,14368,7044.52,0.49
2021,11,46,Foot Locker,Northeast,Men's Athletic Footwear,Outlet,483.83,668,323198,118771.64000000003,0.37
2021,11,46,Foot Locker,Northeast,Men's Street Footwear,In-store,515.62,800,412499,165000.0,0.4
2021,11,46,Foot Locker,Northeast,Men's Street Footwear,Online,58.58,593,34736,20286.28,0.58
2021,11,46,Foot Locker,Northeast,Men's Street Footwear,Outlet,512.56,1889,968221,466710.23000000004,0.48
2021,11,46,Foot Locker,Northeast,Women's Apparel,In-store,682.0,625,426249,155875.0,0.37
2021,11,46,Foot Locker,Northeast,Women's Apparel,Online,68.38,342,23386,11010.539999999999,0.47
2021,11,46,Foot Locker,Northeast,Women's Apparel,Outlet,597.05,848,506298,168973.06,0.33
2021,11,46,Foot Locker,Northeast,Women's Athletic Footwear,In-store,431.58,475,205000,78250.0,0.38
2021,11,46,Foot Locker,Northeast,Women's Athletic Footwear,Online,50.18,246,12345,5678.31,0.46
2021,11,46,Foot Locker,Northeast,Women's Athletic Footwear,Outlet,475.71,573,272580,84862.88000000002,0.31
2021,11,46,Foot Locker,Northeast,Women's Street Footwear,In-store,404.84,465,188250,71050.0,0.38
2021,11,46,Foot Locker,Northeast,Women's Street Footwear,Online,50.01,271,13552,6361.039999999999,0.47
2021,11,46,Foot Locker,Northeast,Women's Street Footwear,Outlet,475.19,662,314578,98930.08000000002,0.31
2021,11,46,Sports Direct,Midwest,Men's Apparel,In-store,600.0,450,270000,107999.99999999999,0.4
2021,11,46,Sports Direct,Midwest,Men's Apparel,Online,59.0,126,7434,4088.6999999999994,0.55
2021,11,46,Sports Direct,Midwest,Men's Athletic Footwear,In-store,450.0,500,225000,90000.00000000001,0.4
2021,11,46,Sports Direct,Midwest,Men's Athletic Footwear,Online,42.0,145,6090,3349.4999999999995,0.55
2021,11,46,Sports Direct,Midwest,Men's Street Footwear,In-store,500.0,675,337500,168750.00000000006,0.5
2021,11,46,Sports Direct,Midwest,Men's Street Footwear,Online,49.0,196,9604,6050.52,0.63
2021,11,46,Sports Direct,Midwest,Women's Apparel,In-store,650.0,625,406249,223437.49999999994,0.55
2021,11,46,Sports Direct,Midwest,Women's Apparel,Online,59.0,169,9971,6879.990000000001,0.69
2021,11,46,Sports Direct,Midwest,Women's Athletic Footwear,In-store,450.0,475,213750,74812.50000000001,0.35
2021,11,46,Sports Direct,Midwest,Women's Athletic Footwear,Online,41.0,138,5658,2772.42,0.49
2021,11,46,Sports Direct,Midwest,Women's Street Footwear,In-store,450.0,445,200250,60075.000000000015,0.3
2021,11,46,Sports Direct,Midwest,Women's Street Footwear,Online,43.0,120,5160,2321.9999999999995,0.45
2021,11,46,Sports Direct,South,Men's Apparel,Online,597.6,548,327483,115492.35000000002,0.35
2021,11,46,Sports Direct,South,Men's Apparel,Outlet,59.0,132,7788,3115.2,0.4
2021,11,46,Sports Direct,South,Men's Athletic Footwear,Online,162.44,567,92106,32447.700000000015,0.35
2021,11,46,Sports Direct,South,Men's Athletic Footwear,Outlet,15.0,153,2295,872.1,0.38
2021,11,46,Sports Direct,South,Men's Street Footwear,Online,243.74,788,192064,77464.56000000003,0.4
2021,11,46,Sports Direct,South,Men's Street Footwear,Outlet,22.0,206,4532,1994.08,0.44
2021,11,46,Sports Direct,South,Women's Apparel,Online,592.23,683,404494,203428.84,0.5
2021,11,46,Sports Direct,South,Women's Apparel,Outlet,51.0,168,8568,4883.76,0.57
2021,11,46,Sports Direct,South,Women's Athletic Footwear,Online,487.33,567,276318,111348.54000000005,0.4
2021,11,46,Sports Direct,South,Women's Athletic Footwear,Outlet,43.0,153,6579,2894.76,0.44
2021,11,46,Sports Direct,South,Women's Street Footwear,Online,240.33,506,121608,49078.32000000003,0.4
2021,11,46,Sports Direct,South,Women's Street Footwear,Outlet,22.0,119,2618,1099.5600000000002,0.42
2021,11,46,West Gear,South,Men's Apparel,Online,588.76,1035,609371,248901.73,0.41
2021,11,46,West Gear,South,Men's Apparel,Outlet,54.25,252,13671,6072.57,0.44
2021,11,46,West Gear,South,Men's Athletic Footwear,Online,276.57,1379,381386,150931.90000000005,0.4
2021,11,46,West Gear,South,Men's Athletic Footwear,Outlet,26.81,340,9116,4220.719999999999,0.46
2021,11,46,West Gear,South,Men's Street Footwear,Online,264.45,1506,398264,160382.00000000006,0.4
2021,11,46,West Gear,South,Men's Street Footwear,Outlet,23.54,395,9300,4339.32,0.47
2021,11,46,West Gear,South,Women's Apparel,Online,648.87,1341,870135,324791.85,0.37
2021,11,46,West Gear,South,Women's Apparel,Outlet,59.29,315,18675,7942.95,0.43
2021,11,46,West Gear,South,Women's Athletic Footwear,Online,421.83,1109,467809,188279.50000000006,0.4
2021,11,46,West Gear,South,Women's Athletic Footwear,Outlet,40.45,283,11448,5161.12,0.45
2021,11,46,West Gear,South,Women's Street Footwear,Online,277.31,1072,297276,119762.82000000002,0.4
2021,11,46,West Gear,South,Women's Street Footwear,Outlet,25.68,260,6678,3013.74,0.45
2021,11,47,Amazon,Southeast,Men's Athletic Footwear,Online,325.1,347,112808,39819.76,0.35
2021,11,47,Amazon,Southeast,Men's Street Footwear,Online,398.55,548,218404,88070.08,0.4
2021,11,47,Amazon,Southeast,Women's Street Footwear,Online,365.84,277,101337,40791.87,0.4
2021,11,47,Foot Locker,Northeast,Men's Apparel,Online,60.0,45,2700,1242.0,0.46
2021,11,47,Foot Locker,Northeast,Men's Apparel,Outlet,502.85,198,99564,34991.88,0.35
2021,11,47,Foot Locker,Northeast,Men's Athletic Footwear,Online,56.75,160,9080,4374.8,0.48
2021,11,47,Foot Locker,Northeast,Men's Athletic Footwear,Outlet,460.41,734,337940,118596.60000000002,0.35
2021,11,47,Foot Locker,Northeast,Men's Street Footwear,Online,60.0,145,8700,5829.0,0.67
2021,11,47,Foot Locker,Northeast,Men's Street Footwear,Outlet,494.19,675,333575,183637.75,0.55
2021,11,47,Foot Locker,Northeast,Women's Apparel,Online,65.0,81,5265,2211.2999999999997,0.42
2021,11,47,Foot Locker,Northeast,Women's Apparel,Outlet,532.0,405,215460,64911.0,0.3
2021,11,47,Foot Locker,Northeast,Women's Athletic Footwear,Online,52.0,39,2028,1074.8400000000001,0.53
2021,11,47,Foot Locker,Northeast,Women's Athletic Footwear,Outlet,417.63,203,84779,34071.13,0.4
2021,11,47,Foot Locker,Northeast,Women's Street Footwear,Online,52.0,44,2288,1144.0,0.5
2021,11,47,Foot Locker,Northeast,Women's Street Footwear,Outlet,430.21,229,98518,39475.24,0.4
2021,11,47,Foot Locker,Southeast,Men's Apparel,In-store,750.0,425,318750,127500.00000000003,0.4
2021,11,47,Foot Locker,Southeast,Men's Apparel,Online,368.67,339,124980,45770.11,0.37
2021,11,47,Foot Locker,Southeast,Men's Apparel,Outlet,56.0,136,7616,3351.04,0.44
2021,11,47,Foot Locker,Southeast,Men's Athletic Footwear,In-store,500.0,650,325000,113750.00000000003,0.35
2021,11,47,Foot Locker,Southeast,Men's Athletic Footwear,Online,47.0,169,7943,3892.0699999999997,0.49
2021,11,47,Foot Locker,Southeast,Men's Athletic Footwear,Outlet,34.0,221,7514,2780.18,0.37
2021,11,47,Foot Locker,Southeast,Men's Street Footwear,In-store,450.0,575,258750,90562.5,0.35
2021,11,47,Foot Locker,Southeast,Men's Street Footwear,Online,42.0,155,6510,3059.7,0.47
2021,11,47,Foot Locker,Southeast,Men's Street Footwear,Outlet,34.0,173,5882,2470.44,0.42
2021,11,47,Foot Locker,Southeast,Women's Apparel,In-store,800.0,550,440000,132000.0,0.3
2021,11,47,Foot Locker,Southeast,Women's Apparel,Online,414.3,504,208806,84261.6,0.4
2021,11,47,Foot Locker,Southeast,Women's Apparel,Outlet,60.0,176,10560,3484.7999999999997,0.33
2021,11,47,Foot Locker,Southeast,Women's Athletic Footwear,In-store,550.0,450,247500,86625.00000000001,0.35
2021,11,47,Foot Locker,Southeast,Women's Athletic Footwear,Online,324.88,365,118580,48172.48000000001,0.41
2021,11,47,Foot Locker,Southeast,Women's Athletic Footwear,Outlet,36.0,144,5184,2021.7599999999998,0.39
2021,11,47,Foot Locker,Southeast,Women's Street Footwear,In-store,450.0,475,213750,74812.5,0.35
2021,11,47,Foot Locker,Southeast,Women's Street Footwear,Online,43.0,138,5934,2848.3199999999997,0.48
2021,11,47,Foot Locker,Southeast,Women's Street Footwear,Outlet,33.0,143,4719,1840.4099999999999,0.39
2021,11,47,Foot Locker,West,Men's Apparel,Online,438.27,387,169611,51390.51000000001,0.3
2021,11,47,Foot Locker,West,Men's Apparel,Outlet,44.0,99,4356,1568.1599999999999,0.36
2021,11,47,Foot Locker,West,Men's Athletic Footwear,Online,400.69,672,269262,108516.24000000003,0.4
2021,11,47,Foot Locker,West,Men's Athletic Footwear,Outlet,38.0,163,6194,2911.1800000000003,0.47
2021,11,47,Foot Locker,West,Men's Street Footwear,Online,363.26,635,230670,81414.9,0.35
2021,11,47,Foot Locker,West,Men's Street Footwear,Outlet,31.0,150,4650,1767.0,0.38
2021,11,47,Foot Locker,West,Women's Apparel,Online,487.14,536,261105,66008.85,0.25
2021,11,47,Foot Locker,West,Women's Apparel,Outlet,39.0,140,5460,1528.8000000000002,0.28
2021,11,47,Foot Locker,West,Women's Athletic Footwear,Online,360.75,448,161616,57059.520000000004,0.35
2021,11,47,Foot Locker,West,Women's Athletic Footwear,Outlet,33.0,116,3828,1607.76,0.42
2021,11,47,Foot Locker,West,Women's Street Footwear,Online,361.19,480,173370,61187.700000000004,0.35
2021,11,47,Foot Locker,West,Women's Street Footwear,Outlet,33.0,124,4092,1595.8799999999999,0.39
2021,11,47,West Gear,West,Men's Apparel,In-store,750.0,425,318750,127500.00000000003,0.4
2021,11,47,West Gear,West,Men's Apparel,Online,68.0,111,7548,4075.92,0.54
2021,11,47,West Gear,West,Men's Apparel,Outlet,50.0,145,7250,3335.0,0.46
2021,11,47,West Gear,West,Men's Athletic Footwear,In-store,500.0,650,325000,113750.00000000003,0.35
2021,11,47,West Gear,West,Men's Athletic Footwear,Online,48.0,195,9360,4680.0,0.5
2021,11,47,West Gear,West,Men's Athletic Footwear,Outlet,37.0,202,7474,2914.8599999999997,0.39
2021,11,47,West Gear,West,Men's Street Footwear,In-store,450.0,575,258750,90562.5,0.35
2021,11,47,West Gear,West,Men's Street Footwear,Online,44.0,173,7612,3501.5199999999995,0.46
2021,11,47,West Gear,West,Men's Street Footwear,Outlet,34.0,190,6460,2390.2,0.37
2021,11,47,West Gear,West,Women's Apparel,In-store,800.0,550,440000,132000.0,0.3
2021,11,47,West Gear,West,Women's Apparel,Online,76.0,149,11324,4756.08,0.42
2021,11,47,West Gear,West,Women's Apparel,Outlet,53.0,165,8745,3235.65,0.37
2021,11,47,West Gear,West,Women's Athletic Footwear,In-store,550.0,450,247500,86625.00000000001,0.35
2021,11,47,West Gear,West,Women's Athletic Footwear,Online,51.0,131,6681,3073.2599999999998,0.46
2021,11,47,West Gear,West,Women's Athletic Footwear,Outlet,39.0,149,5811,2382.5099999999998,0.41
2021,11,47,West Gear,West,Women's Street Footwear,In-store,450.0,475,213750,74812.5,0.35
2021,11,47,West Gear,West,Women's Street Footwear,Online,42.0,128,5376,2688.0,0.5
2021,11,47,West Gear,West,Women's Street Footwear,Outlet,32.0,152,4864,2042.8799999999999,0.42
2021,11,48,Foot Locker,Northeast,Women's Athletic Footwear,Online,51.0,44,2244,1189.3200000000002,0.53
2021,11,48,Foot Locker,Northeast,Women's Athletic Footwear,Outlet,426.12,231,98434,39526.48,0.4
2021,11,48,Foot Locker,Northeast,Women's Street Footwear,Online,51.0,59,3009,1504.5,0.5
2021,11,48,Foot Locker,Northeast,Women's Street Footwear,Outlet,427.09,297,126846,50831.28,0.4
2021,12,48,Amazon,Southeast,Men's Apparel,Online,572.85,844,483485,170757.65,0.35
2021,12,48,Amazon,Southeast,Women's Apparel,Online,596.78,1000,596775,300716.25,0.5
2021,12,48,Amazon,Southeast,Women's Athletic Footwear,Online,477.36,871,415780,167821.20000000004,0.4
2021,12,48,Amazon,Southeast,Women's Street Footwear,Online,474.01,943,446990,180114.90000000002,0.4
2021,12,48,Foot Locker,Northeast,Men's Apparel,In-store,650.0,300,195000,58500.0,0.3
2021,12,48,Foot Locker,Northeast,Men's Apparel,Online,61.74,138,8520,3949.2,0.46
2021,12,48,Foot Locker,Northeast,Men's Apparel,Outlet,378.4,363,137358,48235.3,0.35
2021,12,48,Foot Locker,Northeast,Men's Athletic Footwear,In-store,550.0,375,206250,82500.00000000001,0.4
2021,12,48,Foot Locker,Northeast,Men's Athletic Footwear,Online,52.28,176,9201,4530.51,0.49
2021,12,48,Foot Locker,Northeast,Men's Athletic Footwear,Outlet,355.23,533,189335,67066.11,0.35
2021,12,48,Foot Locker,Northeast,Men's Street Footwear,In-store,650.0,575,373750,149500.0,0.4
2021,12,48,Foot Locker,Northeast,Men's Street Footwear,Online,59.51,308,18330,10770.3,0.59
2021,12,48,Foot Locker,Northeast,Men's Street Footwear,Outlet,408.4,877,358164,196252.02000000002,0.55
2021,12,48,Foot Locker,Northeast,Women's Apparel,In-store,700.0,400,280000,98000.0,0.35
2021,12,48,Foot Locker,Northeast,Women's Apparel,Online,65.6,210,13776,6086.08,0.44
2021,12,48,Foot Locker,Northeast,Women's Apparel,Outlet,449.33,611,274540,83146.8,0.3
2021,12,48,Foot Locker,Northeast,Women's Athletic Footwear,In-store,550.0,300,165000,49500.00000000001,0.3
2021,12,48,Foot Locker,Northeast,Women's Athletic Footwear,Online,53.0,87,4611,1936.62,0.42
2021,12,48,Foot Locker,Northeast,Women's Athletic Footwear,Outlet,38.0,96,3648,1276.8,0.35
2021,12,48,Foot Locker,Northeast,Women's Street Footwear,In-store,550.0,350,192500,57750.00000000001,0.3
2021,12,48,Foot Locker,Northeast,Women's Street Footwear,Online,51.64,149,7694,3791.7,0.49
2021,12,48,Foot Locker,Northeast,Women's Street Footwear,Outlet,313.67,420,131740,52556.979999999996,0.4
2021,12,48,Foot Locker,Southeast,Men's Athletic Footwear,Online,491.5,1094,537702,189465.90000000002,0.35
2021,12,48,Foot Locker,Southeast,Men's Street Footwear,Online,565.52,1365,771930,350283.0,0.45
2021,12,48,Foot Locker,West,Men's Apparel,Online,440.62,608,267899,94695.99999999999,0.35
2021,12,48,Foot Locker,West,Men's Apparel,Outlet,43.0,147,6321,2591.6099999999997,0.41
2021,12,48,Foot Locker,West,Men's Athletic Footwear,Online,444.01,984,436908,176255.86,0.4
2021,12,48,Foot Locker,West,Men's Athletic Footwear,Outlet,41.0,240,9840,4526.4,0.46
2021,12,48,Foot Locker,West,Men's Street Footwear,Online,435.35,1008,438831,177294.27999999997,0.4
2021,12,48,Foot Locker,West,Men's Street Footwear,Outlet,40.0,240,9600,4320.0,0.45
2021,12,48,Foot Locker,West,Women's Apparel,Online,524.44,921,483010,267301.9,0.55
2021,12,48,Foot Locker,West,Women's Apparel,Outlet,47.0,232,10904,6651.440000000001,0.61
2021,12,48,Foot Locker,West,Women's Athletic Footwear,Online,484.82,667,323378,162945.7,0.5
2021,12,48,Foot Locker,West,Women's Athletic Footwear,Outlet,44.0,184,8096,4209.92,0.52
2021,12,48,Foot Locker,West,Women's Street Footwear,Online,487.49,851,414856,167125.12,0.4
